Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Dubrajpur,1,Anup Kumar Saha,M,SC,BJP,97072,1011,98083,47.94
Dubrajpur,2,Debabrata Saha,M,SC,AITC,93279,941,94220,46.05
Dubrajpur,3,BIJOY BAGDI,M,SC,AIFB,5931,83,6014,2.94
Dubrajpur,4,NOTA,,,NOTA,3148,9,3157,1.54
Dubrajpur,5,Sanjay Das,M,SC,BMUP,2027,5,2032,0.99
Dubrajpur,6,Bhaskar Das,M,SC,BSP,1087,6,1093,0.53
Suri,1,BIKASH ROYCHOUDHURY,M,GEN,AITC,104445,1426,105871,48.43
Suri,2,CHATTOPADHYAY JAGANNATH,M,GEN,BJP,96891,1660,98551,45.08
Suri,3,CHANCHAL CHATTERJEE,M,GEN,INC,8082,185,8267,3.78
Suri,4,NITAI ANKUR,M,SC,SUCI,2078,6,2084,0.95
Suri,5,NOTA,,,NOTA,1806,29,1835,0.84
Suri,6,KHURSHID ALAM,M,GEN,BSP,1314,4,1318,0.6
Suri,7,DHANANJOY MAZUMDAR,M,GEN,IND,660,4,664,0.3
Bolpur,1,SINHA CHANDRANATH,M,GEN,AITC,114842,1601,116443,50.57
Bolpur,2,ANIRBAN GANGULY,M,GEN,BJP,92871,1292,94163,40.89
Bolpur,3,TAPAN HORE,M,GEN,RSP,9748,217,9965,4.33
Bolpur,4,NOTA,,,NOTA,3316,21,3337,1.45
Bolpur,5,SIDDHARTHA BANERJEE,M,GEN,PRDSEP,1935,3,1938,0.84
Bolpur,6,JITEN RAY,M,SC,BSP,1229,10,1239,0.54
Bolpur,7,MIHIR KUMAR BANERJEE,M,GEN,RVNP,1168,1,1169,0.51
Bolpur,8,SONA MURMU,M,ST,BMUP,699,3,702,0.3
Bolpur,9,SAMARJIT BARMAN,M,SC,SUCI,669,9,678,0.29
Bolpur,10,SK SIRAJUL HOQUE,M,GEN,MPOI,623,3,626,0.27
Nanoor,1,BIDHAN CHANDRA MAJHI,M,SC,AITC,110764,1352,112116,47.64
Nanoor,2,TARAKESWAR SAHA,M,SC,BJP,104323,1123,105446,44.81
Nanoor,3,SHYAMALI PRADHAN,F,SC,CPI(M),12731,147,12878,5.47
Nanoor,4,CHANDIPADA DAS,M,SC,BSP,2729,10,2739,1.16
Nanoor,5,NOTA,,,NOTA,2134,15,2149,0.91
Labpur,1,ABHIJIT SINHA (RANA),M,GEN,AITC,107089,1334,108423,51.14
Labpur,2,BISWAJIT MONDAL,M,GEN,BJP,89390,1058,90448,42.66
Labpur,3,SYED MAHFUZUL KARIM,M,GEN,CPI(M),6369,110,6479,3.06
Labpur,4,NOTA,,,NOTA,3049,8,3057,1.44
Labpur,5,ISLAM MONIRUL,M,GEN,IND,1979,13,1992,0.94
Labpur,6,MURMU SUNIL,M,ST,BSP,915,7,922,0.43
Labpur,7,BAHADUR GHOSH,M,GEN,PMPT,408,3,411,0.19
Labpur,8,TAPAS MONDAL,M,GEN,AMB,290,5,295,0.14
Sainthia,1,NILABATI SAHA,F,SC,AITC,109041,1531,110572,49.84
Sainthia,2,PIYA SAHA,F,SC,BJP,94174,1155,95329,42.97
Sainthia,3,MAUSUMI KONAI,F,SC,CPI(M),10239,130,10369,4.67
Sainthia,4,TARAPADA BADYAKAR,M,SC,BSP,2092,6,2098,0.95
Sainthia,5,NABA KUMAR DAS,M,SC,SUCI,1751,5,1756,0.79
Sainthia,6,NOTA,,,NOTA,1727,15,1742,0.79
Mayureswar,1,ABHIJIT ROY,M,GEN,AITC,99378,1047,100425,50.36
Mayureswar,2,Shyamapada Mondal,M,GEN,BJP,87149,1201,88350,44.3
Mayureswar,3,KASHINATH PAL,M,GEN,RSSCMJP,5492,70,5562,2.79
Mayureswar,4,NOTA,,,NOTA,2777,26,2803,1.41
Mayureswar,5,GOPAL SARKAR,M,SC,BSP,2259,26,2285,1.15
Rampurhat,1,ASISH BANERJEE,M,GEN,AITC,102251,1025,103276,47.52
Rampurhat,2,SUBHASIS CHOUDHURY (KHOKAN),M,GEN,BJP,93574,1230,94804,43.62
Rampurhat,3,SANJIB BARMAN (GOPI),M,GEN,CPI(M),11578,129,11707,5.39
Rampurhat,4,NOTA,,,NOTA,3369,12,3381,1.56
Rampurhat,5,IBANE RASUL (ANGUR MIYA),M,GEN,BAHUMP,1607,1,1608,0.74
Rampurhat,6,BIPAD TARAN DOM,M,SC,BSP,1587,0,1587,0.73
Rampurhat,7,FORIDA YASMIN (KEYA),F,GEN,SUCI,956,4,960,0.44
Hansan,1,Dr. ASOK KUMAR CHATTOPADHYAY,M,GEN,AITC,107429,860,108289,51.42
Hansan,2,NIKHIL BANERJEE,M,GEN,BJP,57123,553,57676,27.39
Hansan,3,MILTAN RASID,M,GEN,INC,39424,391,39815,18.9
Hansan,4,NOTA,,,NOTA,2418,2,2420,1.15
Hansan,5,JUTHIKA DHIBAR,F,SC,SUCI,1225,4,1229,0.58
Hansan,6,SUSHEN DAS,M,SC,BSP,1170,7,1177,0.56
Nalhati,1,RAJENDRA PRASAD SINGH (RAJU SINGH),M,GEN,AITC,116667,771,117438,56.54
Nalhati,2,TAPAS KUMAR YADAV(ANANDA YADAV),M,GEN,BJP,60076,457,60533,29.15
Nalhati,3,DIPAK CHATTERJEE,M,GEN,AIFB,21193,135,21328,10.27
Nalhati,4,NOTA,,,NOTA,1891,9,1900,0.91
Nalhati,5,MOINUDDIN SHAMS,M,GEN,IND,1816,16,1832,0.88
Nalhati,6,MANIK HANSDA,M,ST,BMUP,1581,5,1586,0.76
Nalhati,7,DINABANDHU MONDAL,M,SC,BSP,1029,2,1031,0.5
Nalhati,8,AMARJIT FULMALI,M,SC,JD(U),983,1,984,0.47
Nalhati,9,MD. MONIBUR RAHAMAN,M,GEN,JSTDVPMTP,616,1,617,0.3
Nalhati,10,ABDUS SALAM,M,GEN,IND,446,1,447,0.22
Murarai,1,DR MOSARRAF HOSSAIN,M,GEN,AITC,145405,1091,146496,67.23
Murarai,2,DEBASISH ROY,M,GEN,BJP,47930,320,48250,22.14
Murarai,3,ASIF EKBAL,M,GEN,INC,17210,77,17287,7.93
Murarai,4,ANSARUL SAIEKH,M,GEN,SUCI,1854,3,1857,0.85
Murarai,5,TARAK LET,M,SC,BSP,1634,6,1640,0.75
Murarai,6,NOTA,,,NOTA,1501,8,1509,0.69
Murarai,7,SAMSUL MIYA,M,GEN,SP(I),877,1,878,0.4
