Constituency,No,Name,Gender,Category,Party,General Vote,Postal Vote,Total,PctVotes
Nandakumar,7,MIRJA RABIUL ISLAM,M,GEN,WPOI,797,1,798,0.39
Nandakumar,8,MD. SAHALAM MOLLA,M,GEN,LJP,792,1,793,0.39
Nandakumar,9,SAUMITRA PATTANAYAK,M,GEN,SUCI,694,2,696,0.34
Mahisadal,1,DR.SUDARSAN GHOSH DASTIDAR,M,GEN,AITC,94485,342,94827,48.1
Mahisadal,2,DR. SUBRATA MAITI,M,GEN,IND,77786,332,78118,39.62
Mahisadal,3,PRASENJIT SAMANTA,M,GEN,BJP,14127,23,14150,7.18
Mahisadal,4,TAPAN KUMAR BANERJEE,M,GEN,BHNP,2830,2,2832,1.44
Mahisadal,5,None of the Above,,,NOTA,2023,2,2025,1.03
Mahisadal,6,SUBRATA MAITY,M,GEN,IND,1918,0,1918,0.97
Mahisadal,7,SUKUMAR CHAULYA,M,GEN,PDS,1362,0,1362,0.69
Mahisadal,8,TAPAN MAITY,M,GEN,SUCI,1045,3,1048,0.53
Mahisadal,9,MASLEMA BEGAM,F,GEN,LJP,866,0,866,0.44
Haldia,1,TAPASI MONDAL,F,SC,CPM,100764,566,101330,50.17
Haldia,2,MADHURIMA MANDAL,F,SC,AITC,79427,410,79837,39.53
Haldia,3,PRADIP KUMAR BIJALI,M,SC,BJP,13427,44,13471,6.67
Haldia,4,ABHIMANYU MONDAL,M,SC,BHNP,2994,2,2996,1.48
Haldia,5,None of the Above,,,NOTA,2369,14,2383,1.18
Haldia,6,UTPAL DALUI,M,SC,PDS,1005,0,1005,0.5
Haldia,7,NARAYAN PRAMANIK,M,SC,SUCI,952,7,959,0.47
Nandigram,1,ADHIKARI SUVENDU,M,GEN,AITC,134118,505,134623,66.79
Nandigram,2,ABDUL KABIR SEKH,M,GEN,CPI,53214,179,53393,26.49
Nandigram,3,BIJAN KUMAR DAS,M,GEN,BJP,10696,17,10713,5.32
Nandigram,4,None of the Above,,,NOTA,1276,2,1278,0.63
Nandigram,5,BAPPADITYA NAYAK,M,SC,SUCI,828,0,828,0.41
Nandigram,6,RAM MOHAN MAITY,M,GEN,BHNP,716,1,717,0.36
Chandipur,1,AMIYAKANTI BHATTACHARJEE,M,GEN,AITC,95657,325,95982,48.52
Chandipur,2,MANGAL CHAND PRADHAN,M,GEN,CPM,85920,408,86328,43.64
Chandipur,3,PIJUSH DAS,M,GEN,BJP,10145,15,10160,5.14
Chandipur,4,None of the Above,,,NOTA,1410,4,1414,0.71
Chandipur,5,BISWANATH GHORAI,M,SC,BSP,1273,1,1274,0.64
Chandipur,6,SUKUMAR PANDIT,M,GEN,BHNP,1224,0,1224,0.62
Chandipur,7,SK. MAHAMMAD IDRISH ALI,M,GEN,IND,718,0,718,0.36
Chandipur,8,SWAPAN KUMAR BHOWMIK,M,GEN,SUCI,700,1,701,0.35
Patashpur,1,JYOTIRMOY KAR,M,GEN,AITC,103146,421,103567,54.51
Patashpur,2,MAKHANLAL NAYAK,M,GEN,CPI,73318,361,73679,38.78
Patashpur,3,SWAPAN KUMAR DUTTA,M,GEN,BJP,10172,21,10193,5.36
Patashpur,4,None of the Above,,,NOTA,1107,5,1112,0.59
Patashpur,5,SURJYENDU BIKASH PATRA,M,GEN,SUCI,760,5,765,0.4
Patashpur,6,SUBRATA GURIA,M,GEN,IND,684,0,684,0.36
Kanthi Uttar,1,BANASRI MAITY,F,GEN,AITC,103497,286,103783,50.09
Kanthi Uttar,2,CHAKRADHAR MAIKAP,M,GEN,CPM,84895,312,85207,41.13
Kanthi Uttar,3,ASIM DAS,M,GEN,BJP,11923,22,11945,5.77
Kanthi Uttar,4,GOPAL CHANDRA MANNA,M,GEN,BHNP,1842,0,1842,0.89
Kanthi Uttar,5,None of the Above,,,NOTA,1749,6,1755,0.85
Kanthi Uttar,6,GHORAI RAMPRASAD,M,GEN,BSP,1488,0,1488,0.72
Kanthi Uttar,7,SANDIP KUMAR DAS,M,GEN,SUCI,1160,4,1164,0.56
Bhagabanpur,1,ARDHENDU MAITY,M,GEN,AITC,110724,477,111201,54.18
Bhagabanpur,2,HEMANGSHU SHEKHAR MAHAPATRA,M,GEN,INC,78862,396,79258,38.62
Bhagabanpur,3,PRASANTA PANDA,M,GEN,BJP,7789,13,7802,3.8
Bhagabanpur,4,PRIYABRATA DUTTA,M,GEN,IND,1633,1,1634,0.8
Bhagabanpur,5,ANSAR ALI SK,M,GEN,BSP,1621,0,1621,0.79
Bhagabanpur,6,ASHOKTARU PRADHAN,M,GEN,SUCI,1252,7,1259,0.61
Bhagabanpur,7,None of the Above,,,NOTA,1138,11,1149,0.56
Bhagabanpur,8,GOUTAM PRADHAN,M,GEN,BHNP,763,0,763,0.37
Bhagabanpur,9,THAKURDAS MANDAL,M,GEN,ABHM,540,0,540,0.26
Khejuri,1,RANAJIT MONDAL,M,SC,AITC,103290,409,103699,54.3
Khejuri,2,ASIM KUMAR MANDAL,M,SC,IND,61004,210,61214,32.05
Khejuri,3,PATRA SWADESH RANJAN,M,SC,BJP,17052,12,17064,8.94
Khejuri,4,RAGHUNATH DAS,M,SC,SP,3469,4,3473,1.82
Khejuri,5,TAPAS MAITI,M,SC,SUCI,2887,4,2891,1.51
Khejuri,6,None of the Above,,,NOTA,2623,2,2625,1.37
Kanthi Dakshin,1,ADHIKARI DIBYENDU,M,GEN,AITC,92821,538,93359,53.72
Kanthi Dakshin,2,UTTAM PRADHAN,M,GEN,CPI,59054,415,59469,34.22
Kanthi Dakshin,3,KAMALES MISHRA,M,GEN,BJP,15189,34,15223,8.76
Kanthi Dakshin,4,None of the Above,,,NOTA,2300,11,2311,1.33
Kanthi Dakshin,5,SRIDHAR DASH,M,GEN,WPOI,1038,0,1038,0.6
Kanthi Dakshin,6,MANAS PRADHAN,M,GEN,SUCI,1005,5,1010,0.58
Kanthi Dakshin,7,JAHANGIR MAHAMMAD SK.,M,GEN,BHNP,754,0,754,0.43
Kanthi Dakshin,8,DR. ARUN KUMAR GIRI,M,GEN,ABHM,639,0,639,0.37
Ramnagar,1,AKHIL GIRI,M,GEN,AITC,106752,329,107081,52.99
Ramnagar,2,TAPAS SINHA,M,GEN,CPM,78429,399,78828,39.01
Ramnagar,3,TAPAN KAR,M,GEN,BJP,12177,9,12186,6.03
Ramnagar,4,None of the Above,,,NOTA,1691,3,1694,0.84
Ramnagar,5,PRODORSHI GHOSH,M,GEN,LJP,902,0,902,0.45
Ramnagar,6,PRABIR KUMAR MISRA,M,GEN,BHNP,774,0,774,0.38
Ramnagar,7,DHANANJOY DALAI,M,GEN,IND,628,0,628,0.31
Egra,1,DAS SAMARES,M,GEN,AITC,112868,466,113334,51.31
Egra,2,SHAIKH MAHMUD HOSSAIN,M,GEN,DSP(P),86891,487,87378,39.56
Egra,3,MINATI SUR,F,GEN,BJP,12978,24,13002,5.89
Egra,4,None of the Above,,,NOTA,2998,9,3007,1.36
Egra,5,JAGADIS SAU,M,GEN,SUCI,2336,4,2340,1.06
Egra,6,GOURISHANKAR RAYMAHAPATRA,M,GEN,SP,1829,0,1829,0.83
Dantan,1,BIKRAM CHANDRA PRADHAN,M,GEN,AITC,95496,145,95641,53.46
Dantan,2,SISIR KUMAR PATRA,M,GEN,CPI,66230,151,66381,37.1
Dantan,3,SHAKTIPADA NAYAK,M,GEN,BJP,13350,7,13357,7.47
Dantan,4,BALARAM DAS,M,GEN,SUCI,1794,3,1797,1.0
Dantan,5,None of the Above,,,NOTA,1741,0,1741,0.97
Nayagram,1,DULAL MURMU,M,ST,AITC,98035,360,98395,56.22
Nayagram,2,BAKUL MURMU,M,ST,BJP,55028,112,55140,31.51
Nayagram,3,MANOJ KUMAR TUDU,M,ST,INC,14039,55,14094,8.05
Nayagram,4,None of the Above,,,NOTA,3451,5,3456,1.97
Nayagram,5,NARAN HEMBRAM,M,ST,SUCI,1449,2,1451,0.83
Nayagram,6,RAMESH CHANDRA SING,M,ST,IND,1302,0,1302,0.74
Nayagram,7,RUPAI HEMBRAM,M,ST,IND,1173,0,1173,0.67
Gopiballavpur,1,CHURAMANI MAHATA,M,GEN,AITC,100014,309,100323,55.51
Gopiballavpur,2,PULIN BIHARI BASKE,M,ST,CPM,50637,128,50765,28.09
Gopiballavpur,3,SUSIL KUMAR GHOSH,M,GEN,BJP,21307,31,21338,11.81
Gopiballavpur,4,None of the Above,,,NOTA,3621,1,3622,2.0
Gopiballavpur,5,SUBODH KUMAR MANDI,M,ST,IND,1914,0,1914,1.06
Gopiballavpur,6,RAJESH MAHATA,M,GEN,AJSUP,1471,1,1472,0.81
Gopiballavpur,7,DHARMAPAL BISUI,M,GEN,SUCI,1302,0,1302,0.72
Jhargram,1,SUKUMAR HANSDA,M,ST,AITC,98883,350,99233,54.97
Jhargram,2,CHUNIBALA HANSDA,F,ST,JKP(N),43714,291,44005,24.37
Jhargram,3,AJOY KUMAR SEN,M,GEN,BJP,18795,48,18843,10.44
Jhargram,4,SUBRATA BHATTACHARYA,M,GEN,INC,6984,33,7017,3.89
Jhargram,5,None of the Above,,,NOTA,4563,15,4578,2.54
Jhargram,6,MAHADEB PRATIHAR,M,GEN,SUCI,2339,4,2343,1.3
Jhargram,7,BABLU MURMU,M,ST,IND,1754,0,1754,0.97
Jhargram,8,GUNADHAR MAHATO,M,GEN,AJSUP,1598,1,1599,0.89
Jhargram,9,ASHOKE MAHATA,M,GEN,NDPOI,1165,0,1165,0.65
Keshiary,1,PARESH MURMU,M,ST,AITC,104757,133,104890,53.99
Keshiary,2,BIRAM MANDI,M,ST,CPM,63988,153,64141,33.02
Keshiary,3,BINOD BIHARI MURMU,M,ST,BJP,18049,7,18056,9.29
Keshiary,4,None of the Above,,,NOTA,3039,2,3041,1.57
Keshiary,5,SHYAMSUNDAR SINGH,M,ST,SUCI,1915,2,1917,0.99
Keshiary,6,BALAI CHANDRA NAYEK,M,ST,IND,1424,2,1426,0.73
Keshiary,7,GOPEN SING,M,ST,IND,789,0,789,0.41
Kharagpur sadar,1,DILIP KUMAR GHOSH,M,GEN,BJP,61412,34,61446,39.29
Kharagpur sadar,2,GYAN SINGH SOHANPAL,M,GEN,INC,55093,44,55137,35.26
Kharagpur sadar,3,TEWARY RAMA PRASAD,M,GEN,AITC,34061,25,34086,21.8
Kharagpur sadar,4,None of the Above,,,NOTA,2391,1,2392,1.53
Kharagpur sadar,5,SURANJAN MAHAPATRA,M,GEN,SUCI,1308,0,1308,0.84
Kharagpur sadar,6,SK ASGAR ALI,M,GEN,BSP,1058,0,1058,0.68
Kharagpur sadar,7,MATA PRASAD GUPTA,M,GEN,IND,959,0,959,0.61
Narayangarh,1,PRODYUT KUMAR GHOSH,M,GEN,AITC,99173,138,99311,49.39
Narayangarh,2,SURJYAKANTA MISHRA,M,GEN,CPM,85383,339,85722,42.63
Narayangarh,3,KRISHNA PRASAD ROY,M,GEN,BJP,10259,3,10262,5.1
Narayangarh,4,SURYA PRADHAN,M,GEN,SUCI,3981,3,3984,1.98
Narayangarh,5,None of the Above,,,NOTA,1785,1,1786,0.89
SABANG,1,MANAS RANJAN BHUNIA,M,GEN,INC,126606,381,126987,59.23
SABANG,2,NIRMAL GHOSH,M,GEN,AITC,77627,193,77820,36.3
SABANG,3,KASHINATH BASU,M,GEN,BJP,5609,1,5610,2.62
SABANG,4,DINESH MAIKAP,M,GEN,SUCI,2484,2,2486,1.16
SABANG,5,None of the Above,,,NOTA,1487,2,1489,0.69
Pingla,1,SAUMEN KUMAR MAHAPATRA,M,GEN,AITC,104312,104,104416,50.38
Pingla,2,PRABODH CHANDRA SINHA,M,GEN,DSP(P),80044,154,80198,38.69
Pingla,3,ANTARA BHATTACHARYYA,F,GEN,BJP,16651,14,16665,8.04
Pingla,4,RANJIT BANKURA,M,GEN,SUCI,2387,1,2388,1.15
Pingla,5,None of the Above,,,NOTA,2115,3,2118,1.02
Pingla,6,KARTIK CHANDRA DOLAI,M,GEN,IND,1474,0,1474,0.71
Kharagpur,1,DINEN ROY,M,GEN,AITC,85294,336,85630,48.43
Kharagpur,2,SK SAJAHAN ALI,M,GEN,CPM,66364,167,66531,37.63
Kharagpur,3,GOUTAM BHATTACHARJEE,M,GEN,BJP,17465,257,17722,10.02
Kharagpur,4,None of the Above,,,NOTA,2456,5,2461,1.39
Kharagpur,5,MANIK CHANDRA PORIA,M,SC,SUCI,2400,2,2402,1.36
Kharagpur,6,SEKH ANUWAR,M,GEN,IND,2051,0,2051,1.16
Debra,1,SELIMA KHATUN (BIBI),F,GEN,AITC,90581,192,90773,47.96
Debra,2,JAHANGIR KARIM SK,M,GEN,CPM,78640,225,78865,41.67
Debra,3,SUKUMAR BHUNIA,M,GEN,BJP,15409,19,15428,8.15
Debra,4,None of the Above,,,NOTA,2528,10,2538,1.34
Debra,5,DIPANKAR MAITY,M,GEN,SUCI,1664,3,1667,0.88
Daspur,1,MAMATA BHUNIA,F,GEN,AITC,113283,320,113603,52.82
Daspur,2,SWAPAN SANTRA,M,GEN,CPM,84375,489,84864,39.45
Daspur,3,DIPAK KUMAR PRAMANIK,M,GEN,BJP,12614,12,12626,5.87
Daspur,4,None of the Above,,,NOTA,2101,3,2104,0.98
Daspur,5,MADHUSUDAN MANNA,M,GEN,SUCI,1898,1,1899,0.88
Ghatal,1,SHANKAR DOLAI,M,SC,AITC,107401,281,107682,49.77
Ghatal,2,KAMAL CHANDRA DOLUI,M,SC,CPM,87673,530,88203,40.76
Ghatal,3,ANJUSHREE DOLUI,F,SC,BJP,10453,15,10468,4.84
Ghatal,4,TANMOY DOLUI,M,SC,IND,5156,8,5164,2.39
Ghatal,5,ANJAN JANA,M,SC,SUCI,2564,0,2564,1.19
Ghatal,6,None of the Above,,,NOTA,2278,12,2290,1.06
Chandrakona,1,CHHAYA DOLAI,F,SC,AITC,117005,167,117172,52.04
Chandrakona,2,SANTINATH BODHUK,M,SC,CPM,78518,273,78791,34.99
Chandrakona,3,BILASH DOLUI,M,SC,BJP,20489,21,20510,9.11
Chandrakona,4,ASHES SARDAR,M,SC,SHS,4447,0,4447,1.98
Chandrakona,5,None of the Above,,,NOTA,2739,7,2746,1.22
Chandrakona,6,TANUSHRI DOLUI,F,SC,SUCI,1484,1,1485,0.66
Garbeta,1,ASHIS CHAKRABORTY (NANTI),M,GEN,AITC,110335,166,110501,58.86
Garbeta,2,SORFORAJ KHAN,M,GEN,CPM,49209,135,49344,26.28
Garbeta,3,PRADIP LODHA,M,GEN,BJP,22493,32,22525,12.0
Garbeta,4,None of the Above,,,NOTA,3364,3,3367,1.79
Garbeta,5,TAPAS MISHRA,M,GEN,SUCI,1998,0,1998,1.06
Salboni,1,SRIKANTA MAHATA,M,GEN,AITC,120216,269,120485,53.91
Salboni,2,SHYAM SUNDAR PANDEY,M,GEN,CPM,67283,300,67583,30.24
Salboni,3,DHIMAN KOLAY,M,GEN,BJP,23926,39,23965,10.72
Salboni,4,GOUTAM KOURI,M,GEN,SHS,4400,2,4402,1.97
Salboni,5,None of the Above,,,NOTA,2549,2,2551,1.14
Salboni,6,ANIMESH MAHATA,M,GEN,AJSUP,1810,0,1810,0.81
Salboni,7,SATISH SINGH,M,GEN,IND,1453,1,1454,0.65
Salboni,8,KALIPADA MAHATO,M,GEN,SUCI,1231,1,1232,0.55
Keshpur,1,SEULI SAHA,F,SC,AITC,146475,104,146579,71.63
Keshpur,2,RAMESWAR DOLOI,M,SC,CPM,45330,98,45428,22.2
Keshpur,3,DIPAK PATRA,M,SC,BJP,9064,9,9073,4.43
Keshpur,4,None of the Above,,,NOTA,3560,1,3561,1.74
Medinipur,1,MRIGENDRA NATH MAITI,M,GEN,AITC,106229,545,106774,50.11
Medinipur,2,SANTOSH RANA,M,GEN,CPI,73121,666,73787,34.63
Medinipur,3,TUSHAR MUKHERJEE,M,GEN,BJP,22488,79,22567,10.59
Medinipur,4,None of the Above,,,NOTA,4045,15,4060,1.91
Medinipur,5,SOVA DAS,F,GEN,AMB,2171,0,2171,1.02
Medinipur,6,SUSANTA SAHU,M,GEN,SUCI,2065,4,2069,0.97
Medinipur,7,SK. ALI UDDIN ALI,M,GEN,AJSUP,1655,0,1655,0.78
Binpur,1,KHAGENDRANATH HEMBRAM,M,ST,AITC,95483,321,95804,55.07
Binpur,2,DIBAKAR HANSDA,M,ST,CPM,46294,187,46481,26.72
Binpur,3,MURARI MOHAN BASKE,M,ST,BJP,15449,18,15467,8.89
Binpur,4,BIRBAHA HANSDA,F,ST,JKP(N),7086,8,7094,4.08
Binpur,5,None of the Above,,,NOTA,5157,1,5158,2.97
Binpur,6,SUBODH SAREN,M,ST,AJSUP,2247,3,2250,1.29
Binpur,7,RAJIB MUDI,M,ST,SUCI,1700,1,1701,0.98
Bandwan,1,RAJIB LOCHAN SAREN,M,ST,AITC,103842,481,104323,47.85
Bandwan,2,BESRA SUSANTA,M,ST,CPM,83653,363,84016,38.53
Bandwan,3,LABSEN BASKEY,M,ST,BJP,14351,20,14371,6.59
Bandwan,4,KAMALAKANTA BASKEY,M,ST,JMM,5200,1,5201,2.39
Bandwan,5,None of the Above,,,NOTA,3899,7,3906,1.79
Bandwan,6,BHARAT SINGH,M,ST,IND,1747,2,1749,0.8
Bandwan,7,MANOHAR TUDU,M,ST,AMB,1092,0,1092,0.5
Bandwan,8,JALIM CHANDRA SAREN,M,ST,AJSUP,968,2,970,0.44
Bandwan,9,PRAKASH MANDI,M,ST,IND,854,0,854,0.39
Bandwan,10,SUKUMAR TUDU,M,ST,SUCI,784,1,785,0.36
Bandwan,11,SADHURAM SAREN,M,ST,AKBJHP,768,1,769,0.35
Balarampur,1,SHANTIRAM MAHATO,M,GEN,AITC,81783,303,82086,47.02
Balarampur,2,JAGADISH MAHATO,M,GEN,INC,71578,304,71882,41.17
Balarampur,3,SUBHAS DAS,M,GEN,BJP,8921,19,8940,5.12
Balarampur,4,None of the Above,,,NOTA,2873,5,2878,1.65
Balarampur,5,BIMAL KANTA MAHANTY,M,GEN,IND,2869,1,2870,1.64
Balarampur,6,BHARATI MUDI,F,GEN,BSP,1860,0,1860,1.07
Balarampur,7,ANIL CHANDRA MANDI,M,ST,JDP,1448,1,1449,0.83
Balarampur,8,MONBODH MAHATO,M,GEN,IND,930,0,930,0.53
Balarampur,9,LAL MOHAN MAHATO,M,GEN,AJSUP,894,0,894,0.51
Balarampur,10,DIPAK KUMAR,M,GEN,SUCI,805,0,805,0.46
Baghmundi,1,NEPAL MAHATA,M,GEN,INC,88328,379,88707,47.16
Baghmundi,2,SAMIR MAHATO,M,GEN,AITC,79827,293,80120,42.59
Baghmundi,3,JYOTIRMAY SINGH MAHATO,M,GEN,BJP,11197,22,11219,5.96
Baghmundi,4,PASHUPATI MAHATO,M,GEN,AMB,2046,1,2047,1.09
Baghmundi,5,None of the Above,,,NOTA,2028,1,2029,1.08
Baghmundi,6,SUBAL PRASAD,M,GEN,AJSUP,1863,0,1863,0.99
Baghmundi,7,RABINDRA NATH SIN MURA,M,GEN,IND,1101,1,1102,0.59
Baghmundi,8,MRITYUNJOY SINGH BABU,M,ST,SUCI,1016,0,1016,0.54
Joypur,1,SHAKTIPADA MAHATO,M,GEN,AITC,84854,172,85026,47.41
Joypur,2,DHIRENDRA NATH MAHATO,M,GEN,AIFB,75981,282,76263,42.52
Joypur,3,SHRIPATI MAHATO,M,GEN,BJP,8201,10,8211,4.58
Joypur,4,None of the Above,,,NOTA,2833,5,2838,1.58
Joypur,5,PITAMBAR TUDU,M,ST,AMB,1752,2,1754,0.98
Joypur,6,SUBHAS CHANDRA MAHATO,M,GEN,AJSUP,1576,0,1576,0.88
Joypur,7,BHAJAHARI KUMAR,M,GEN,SUCI,1510,5,1515,0.84
Joypur,8,PADMALOCHAN KUMAR,M,GEN,IND,1356,0,1356,0.76
Joypur,9,SANTI RAM MANDI,M,ST,JMM,812,1,813,0.45
Purulia,1,SUDIP KUMAR MUKHERJEE,M,GEN,INC,80714,651,81365,44.58
Purulia,2,DIBYAJYOTI PRASAD SINGH DEO,M,GEN,AITC,76144,310,76454,41.89
Purulia,3,NAGENDRA KUMAR OJHA,M,GEN,BJP,12741,16,12757,6.99
Purulia,4,None of the Above,,,NOTA,2966,8,2974,1.63
Purulia,5,SWAPAN KUMAR MAHATO,M,GEN,IND,2160,2,2162,1.18
Purulia,6,THURU MAHATO,M,GEN,BSP,1510,1,1511,0.83
Purulia,7,DHIREN RAJAK,M,SC,IND,1199,0,1199,0.66
Purulia,8,UPENDRA NATH MAHATO,M,GEN,MPOI,1004,0,1004,0.55
Purulia,9,DHIRENDRA NATH RAJAK,M,SC,AJSUP,696,0,696,0.38
Purulia,10,BINAY MAHATO,M,GEN,IND,651,0,651,0.36
Purulia,11,SUBRATA MUKHERJEE,M,GEN,SUCI,640,2,642,0.35
Purulia,12,ALOK PANCHARIA,M,GEN,IND,625,0,625,0.34
Purulia,13,ANITA MAHATO,F,GEN,IND,488,0,488,0.27
Manbazar,1,SANDHYA RANI TUDU,F,ST,AITC,93261,381,93642,48.72
Manbazar,2,IPIL MURMU,F,ST,CPM,83456,511,83967,43.69
Manbazar,3,GOURI SINGH SARDAR,F,ST,BJP,8866,16,8882,4.62
Manbazar,4,None of the Above,,,NOTA,2528,4,2532,1.32
Manbazar,5,BIVISAN SING SARDAR,M,ST,AJSUP,1806,1,1807,0.94
Manbazar,6,SUNITI MUDI,F,ST,SUCI,1356,0,1356,0.71
Kashipur,1,SWAPAN KUMAR BELTHARIA,M,GEN,AITC,87178,305,87483,48.71
Kashipur,2,SUDIN KISKU,M,ST,CPM,67499,406,67905,37.81
Kashipur,3,KAMALAKANTA HANSDA,M,ST,BJP,11471,14,11485,6.39
Kashipur,4,DIPENDU MAHATO (DIPU),M,GEN,JMM,3067,2,3069,1.71
Kashipur,5,DIPAK MAHATO,M,GEN,SUCI,2946,2,2948,1.64
Kashipur,6,None of the Above,,,NOTA,2718,9,2727,1.52
Kashipur,7,BAIDYANATH HASDA,M,ST,JDP,2248,1,2249,1.25
Kashipur,8,BAURI RAJESH,M,SC,BSP,1728,1,1729,0.96
Para,1,UMAPADA BAURI,M,SC,AITC,84202,135,84337,47.59
Para,2,DINANATH BAURI,M,SC,CPM,70285,174,70459,39.76
Para,3,NADIAR CHAND BOURI,M,SC,BJP,11089,3,11092,6.26
Para,4,None of the Above,,,NOTA,3674,2,3676,2.07
Para,5,GOBORDHAN BAGDI,M,SC,JMM,2334,0,2334,1.32
Para,6,MIHIR KUMAR SAHIS,M,SC,SUCI,2210,1,2211,1.25
Para,7,ANANTA RAJAK,M,SC,IND,1532,0,1532,0.86
Para,8,PABITRA BAURI,M,SC,BSP,897,0,897,0.51
Para,9,UTTAM DAS,M,SC,AJSUP,665,0,665,0.38
Raghunathpur,1,PURNA CHANDRA BAURI,M,SC,AITC,83521,167,83688,43.39
Raghunathpur,2,SATYANARAYAN BAURI,M,SC,CPM,67256,290,67546,35.02
Raghunathpur,3,SUBHAS CHANDRA MONDAL,M,SC,BJP,24891,21,24912,12.92
Raghunathpur,4,None of the Above,,,NOTA,5141,11,5152,2.67
Raghunathpur,5,KISHTA BAURI,M,SC,SUCI,4660,4,4664,2.42
Raghunathpur,6,GOBORDHAN BAGDI,M,SC,JMM,3735,0,3735,1.94
Raghunathpur,7,MAHADEB BAURI,M,SC,BSP,3185,2,3187,1.65
Saltora,1,SWAPAN BOURI,M,SC,AITC,84631,348,84979,46.2
Saltora,2,SASTHI CHARAN BOURI,M,SC,CPM,72075,381,72456,39.39
Saltora,3,SNEHASIS MONDAL,M,SC,BJP,14963,28,14991,8.15
Saltora,4,None of the Above,,,NOTA,4788,13,4801,2.61
Saltora,5,DIPAK KUMAR BHUIYA,M,SC,BMUP,2258,2,2260,1.23
Saltora,6,DIPEN BAURI,M,SC,SUCI,2233,4,2237,1.22
Saltora,7,MAHANANDA MAJI,M,SC,IND,2213,1,2214,1.2
Chhatna,1,DHIRENDRA NATH LAYEK,M,GEN,RSP,73165,483,73648,41.13
Chhatna,2,SUBHASIS BATABYAL,M,GEN,AITC,71006,225,71231,39.78
Chhatna,3,SWAPAN MUKHERJEE,M,GEN,BJP,13259,28,13287,7.42
Chhatna,4,None of the Above,,,NOTA,7703,6,7709,4.31
Chhatna,5,BANKIM MISHRA,M,GEN,IND,3334,5,3339,1.86
Chhatna,6,SADANANDA MANDAL,M,SC,SUCI,3140,5,3145,1.76
Chhatna,7,MANIK BOURI,M,SC,BSP,1660,1,1661,0.93
Chhatna,8,SATYABAN BAURI,M,SC,JMM,1585,0,1585,0.89
Chhatna,9,UTTAM KUNDU,M,GEN,BMUP,1472,4,1476,0.82
Chhatna,10,RAMNIBAS BASKEY,M,ST,CPI(ML)(L),1152,1,1153,0.64
Chhatna,11,PANMANI BESRA,F,ST,JDP,834,1,835,0.47
Ranibandh,1,JYOTSNA MANDI,F,ST,AITC,91934,247,92181,47.48
Ranibandh,2,DEBLINA HEMBRAM,F,ST,CPM,68503,365,68868,35.48
Ranibandh,3,KSHUDIRAM TUDU,M,ST,BJP,18680,40,18720,9.64
Ranibandh,4,None of the Above,,,NOTA,4661,8,4669,2.41
Ranibandh,5,GOUTAM KUMAR MUDI,M,ST,SUCI,2831,7,2838,1.46
Ranibandh,6,SUDHIR KUMAR MURMU,M,ST,CPI(ML)(L),2582,0,2582,1.33
Ranibandh,7,JAGANNATH TUDU,M,ST,JHAP,2508,5,2513,1.29
Ranibandh,8,BISWANATH TUDU,M,ST,JDP,1757,1,1758,0.91
Raipur,1,BIRENDRA NATH TUDU,M,ST,AITC,89582,259,89841,50.67
Raipur,2,DILIP KUMAR HANSDA,M,ST,CPM,62761,358,63119,35.6
Raipur,3,SHUDHANSHU HANSDA,M,ST,BJP,14289,43,14332,8.08
Raipur,4,None of the Above,,,NOTA,3203,12,3215,1.81
Raipur,5,CHUNARAM SAREN,M,ST,JMM,2767,2,2769,1.56
Raipur,6,DULAL SAREN,M,ST,IND,1740,0,1740,0.98
Raipur,7,KANDAN MANDI,M,ST,CPIM,1551,1,1552,0.88
Raipur,8,KALIPADA HEMBRAM,M,ST,BMUP,753,1,754,0.43
Taldangra,1,SAMIR CHAKRABORTY,M,GEN,AITC,86996,240,87236,47.56
Taldangra,2,AMIYA PATRA,M,GEN,CPM,73202,365,73567,40.1
Taldangra,3,MAHADEB KHAN,M,GEN,BJP,11695,46,11741,6.4
Taldangra,4,None of the Above,,,NOTA,3244,5,3249,1.77
Taldangra,5,TAPAS KUMAR RAY,M,SC,JMM,2410,0,2410,1.31
Taldangra,6,SANJAY BAURI,M,SC,BMUP,1668,0,1668,0.91
Taldangra,7,RADHAKANTA BANERJEE,M,GEN,JHAP,1341,1,1342,0.73
Taldangra,8,PANDAB SAREN,M,ST,IND,1131,0,1131,0.62
Taldangra,9,SISIR BARAN GHOSH,M,GEN,SUCI,1097,0,1097,0.6
Bankura,1,DARIPA SHAMPA,F,GEN,INC,82592,894,83486,42.45
Bankura,2,MINATI MISRA,F,GEN,AITC,82051,406,82457,41.93
Bankura,3,SUBHAS KUMAR SARKAR,M,GEN,BJP,20495,76,20571,10.46
Bankura,4,None of the Above,,,NOTA,4595,12,4607,2.34
Bankura,5,SWAPAN NAG,M,GEN,SUCI,2134,4,2138,1.09
Bankura,6,LAL MOHAN MALLA,M,SC,BSP,1998,1,1999,1.02
Bankura,7,RABINDRA HANSDA,M,ST,BMUP,1398,1,1399,0.71
Barjora,1,SUJIT CHAKRABORTY,M,GEN,CPM,86341,532,86873,43.42
Barjora,2,SOHAM CHAKRABORTY,M,GEN,AITC,85919,338,86257,43.11
Barjora,3,AGASTHI SUJIT,M,GEN,BJP,15961,30,15991,7.99
Barjora,4,None of the Above,,,NOTA,4224,11,4235,2.12
